EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1097835,BREVARD CO.,JUNE PARK,06/19/2023,1915,Hail,1.25, ,0,0,0,0,FL,EST-5, ,180181,C,9,MLB,0,0,Trained Spotter, , , ,5,SSE,5,SSE,JUNE PARK,06/19/2023,1915,27.99,-80.67,27.99,-80.67,"Trained spotter measured and photographed half dollar size hail on Hinchman Street SE in Palm Bay.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",277
1097837,BREVARD CO.,TITUSVILLE BEACH,06/19/2023,2040,Thunderstorm Wind,54.00, ,0,0,0,0,FL,EST-5,MG,180181,C,9,MLB,0,0,Other Federal Agency, , , ,1,S,1,S,TITUSVILLE BEACH,06/19/2023,2040,28.61,-80.62,28.61,-80.62,"US Space Force tower 0211 measured a 54 knot wind gust from the west.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",278
1097838,BREVARD CO.,TITUSVILLE BEACH,06/19/2023,2040,Thunderstorm Wind,54.00, ,0,0,0,0,FL,EST-5,MG,180181,C,9,MLB,0,0,Other Federal Agency, , , ,2,W,2,W,TITUSVILLE BEACH,06/19/2023,2040,28.63,-80.66,28.63,-80.66,"US Space Force tower 3132 measured a 54 knot wind gust from the west.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",279
1097839,BREVARD CO.,SHILOH,06/19/2023,2040,Thunderstorm Wind,59.00, ,0,0,0,0,FL,EST-5,MG,180181,C,9,MLB,0,0,Other Federal Agency, , , ,7,ESE,7,ESE,SHILOH,06/19/2023,2040,28.74,-80.7,28.74,-80.7,"US Space Force tower 0019 measured a 59 knot wind gust from the northwest.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",280
1097841,BREVARD CO.,ROCKLEDGE,06/19/2023,2050,Thunderstorm Wind,50.00, ,0,0,3000,0,FL,EST-5,EG,180181,C,9,MLB,0,0,Public, , , ,1,W,1,W,ROCKLEDGE,06/19/2023,2050,28.33,-80.74,28.33,-80.74,"Public report of a tree down that landed on two cars, with additional large tree limbs down in the area.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",281
1097836,BREVARD CO.,ROCKLEDGE,06/19/2023,2050,Thunderstorm Wind,50.00, ,0,0,2600,0,FL,EST-5,EG,180181,C,9,MLB,0,0,Public, , , ,1,SW,1,SW,ROCKLEDGE,06/19/2023,2050,28.32,-80.73,28.32,-80.73,"Several public reports of damage, including wires and a fence blown down, a metal shed blown over a fence and into a neighbor's yard, and damage to a pool enclosure on Nagel Drive.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",282
1097840,BREVARD CO.,(COF)PATRICK AFB,06/19/2023,2112,Thunderstorm Wind,54.00, ,0,0,0,0,FL,EST-5,MG,180181,C,9,MLB,0,0,ASOS, , , ,1,NW,1,NW,(COF)PATRICK AFB,06/19/2023,2112,28.24,-80.61,28.24,-80.61,"The Patrick Space Force Base KCOF ASOS measured a 54 knot wind gust from the west-northwest.","Severe storms pushing offshore produced wind damage and severe hail and gusts in Brevard County.",283
1104279,MARION CO.,CITRA,06/19/2023,2300,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Mesonet, , , ,1,WSW,1,WSW,CITRA,06/20/2023,650,29.41,-82.14,29.41,-82.14,"A mesonet station near Citra measured 2.15 inches of rainfall since midnight.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",284
1104282,MARION CO.,SILVER SPGS AIRPARK,06/19/2023,2300,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Mesonet, , , ,2,SW,2,SW,SILVER SPGS AIRPARK,06/20/2023,830,29.2,-82.09,29.2,-82.09,"A mesonet station measured 2.23 inches of rainfall since midnight.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",285
1104278,MARION CO.,FAIRFIELD,06/19/2023,2300,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Mesonet, , , ,2,SSE,2,SSE,FAIRFIELD,06/20/2023,645,29.35,-82.24,29.35,-82.24,"A mesonet station in Reddick measured storm total rainfall of 2.19 inches since midnight.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",286
1104281,GILCHRIST CO.,TRENTON,06/20/2023,120,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,41,JAX,0,0,Public, , , ,2,W,2,W,TRENTON,06/20/2023,600,29.62,-82.85,29.62,-82.85,"A public weather station measured 6.44 inches of rainfall since about 2:20 am. Surrounding sites also measured 6 inches of rainfall.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",287
1104280,ALACHUA CO.,PHIFER,06/20/2023,230,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,1,JAX,0,0,Mesonet, , , ,2,SSW,2,SSW,PHIFER,06/20/2023,700,29.67,-82.39,29.67,-82.39,"A mesonet station about 3 miles NW of the University of Florida measured 3.16 inches of rain since 3:30 am.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",288
1104287,ALACHUA CO.,DAYVILLE,06/20/2023,443,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181204,C,1,JAX,0,0,Emergency Manager, , , ,1,NE,1,NE,DAYVILLE,06/20/2023,443,29.64,-82.37,29.64,-82.37,"Gainesville PD reported that one northbound land of State Road 121 was closed at Radio Road due to a downed tree. The time of damage was based on radar.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",289
1104283,MARION CO.,FAIRFIELD,06/20/2023,600,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Mesonet, , , ,2,SSE,2,SSE,FAIRFIELD,06/20/2023,915,29.35,-82.24,29.35,-82.24,"A mesonet station measured 3 inches of rainfall. Most was measured between 4 am and 7 am.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",290
1098366,LEVY CO.,WILLISTON,06/20/2023,630,Flood, , ,0,0,10000,0,FL,EST-5, ,180291,C,75,TBW,0,0,Law Enforcement,Heavy Rain, , ,1,E,1,ESE,WILLISTON,06/20/2023,630,29.39,-82.45,29.3849,-82.4487,"Local law enforcement reported high water along the 300 block of NW 1st Ave with several vehicles stranded.","Thunderstorms with a MCS over the northern peninsula produce heavy rain and flooding near Williston in Levy County.",291
1104288,MARION CO.,FAIRFIELD,06/20/2023,640,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181204,C,83,JAX,0,0,Broadcast Media, , , ,1,E,1,E,FAIRFIELD,06/20/2023,640,29.37,-82.23,29.37,-82.23,"A tree was blown down and blocked the right lane of I-75 southbound in Reddick. A photo was shared via social media. The time of damage was based on radar.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",292
1104285,MARION CO.,SILVER SPGS AIRPARK,06/20/2023,700,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Trained Spotter, , , ,2,NW,2,NW,SILVER SPGS AIRPARK,06/20/2023,1103,29.24,-82.09,29.24,-82.09,"A spotter measured 5 inches of rainfall. Most rainfall occurred between 8 am and 12 pm.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",293
1104284,MARION CO.,OCALA,06/20/2023,730,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Public, , , ,2,SSE,2,SSE,OCALA,06/20/2023,1014,29.16,-82.12,29.16,-82.12,"A public weather station measured 5.88 inches of rainfall. Most rain was measured between 8:30 am to 11:14 am. Surrounding sites measured 4.5 to 5.6 inches of rainfall.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",294
1104286,MARION CO.,YORK,06/20/2023,800,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,Trained Spotter, , , ,5,SSE,5,SSE,YORK,06/20/2023,1500,29.09,-82.26,29.09,-82.26,"A spotter measured 5.18 inches of rainfall over a 7 hour period.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",295
1104289,MARION CO.,OCALA,06/20/2023,825,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181204,C,83,JAX,0,0,Broadcast Media, , , ,1,SE,1,SE,OCALA,06/20/2023,825,29.17,-82.12,29.17,-82.12,"A large oak tree was blown down at a medical plaza on Southeast 17th Street near 15th Avenue. The time of damage was based on radar.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",296
1104290,MARION CO.,OCALA,06/20/2023,842,Flash Flood, , ,0,0,0,0,FL,EST-5, ,181204,C,83,JAX,0,0,911 Call Center,Heavy Rain, , ,1,NW,2,N,SOUTH OCALA,06/20/2023,1000,29.1953,-82.1445,29.1416,-82.1477,"Flash flooding occurred within the Ocala city limits from about 5-6 inches of rainfall during the morning hours during about a 3 hour accumulation period. The first flash flood report to the NWS was at 9:42 am when Marion county dispatch reported that 3 lanes of traffic were closed on Southeast 17th Street near Southeast Lake Weir Avenue. At 10:15 am, a local newspaper reported that East Silver Springs Blvd, west of South Pine Avenue, was flooding with some portions of the road closed due to flood water. At 10:34 am, the public reported a car was stuck in flood water under bridge on U.S. Highway 441 south of Southeast 3rd Avenue. Around 3 to 4 inches of rainfall was measured in this area around the time of this report since about 8 am. Police and emergency vehicles were on scene. On 6/21 around 9:32 am, law enforcement reported that County Road 475A (SW 27th Avenue) in Ocala was closed due to flood water from SW 66th Street to SW 42nd Street.","An upper-level trough west of the region focused a series of short-wave troughs across the local area. The upper-level forcing combined with high moisture combined with a low level 850 mb jet of 35 kts enhanced morning convection across NE FL. Isolated strong to severe storms expanded north and east across NE FL and SE GA into the afternoon and evening.",297
1098368,LEVY CO.,LAKE STAFFORD,06/20/2023,1000,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,180291,C,75,TBW,0,0,Mesonet, , , ,3,WNW,3,WNW,LAKE STAFFORD,06/20/2023,1000,29.34,-82.53,29.34,-82.53,"CWOP site EW9802 Williston reported 8.07 inches of rain over approximately 8 hour period from 2 am to 10 am EST.","Thunderstorms with a MCS over the northern peninsula produce heavy rain and flooding near Williston in Levy County.",298
1098367,LEVY CO.,EAST WILLISTON,06/20/2023,1036,Heavy Rain, , ,0,0,0,0,FL,EST-5, ,180291,C,75,TBW,0,0,Mesonet, , , ,1,WSW,1,WSW,EAST WILLISTON,06/20/2023,1036,29.37,-82.45,29.37,-82.45,"WeatherSTEM site 0566W Williston reported 7.54 inches of rain over approximately 8 hour period from 2 am to 10 am EST.","Thunderstorms with a MCS over the northern peninsula produce heavy rain and flooding near Williston in Levy County.",299
1112008,LEON CO.,MACON COMMUNITY PARK,06/21/2023,803,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181175,C,73,TAE,0,0,911 Call Center, , , ,1,SW,1,SW,MACON COMMUNITY PARK,06/21/2023,803,30.4814,-84.2773,30.4814,-84.2773,"A large tree was blown down and blocking Meridian Road at Waverly Road.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",300
1112009,LEON CO.,MACON COMMUNITY PARK,06/21/2023,811,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181175,C,73,TAE,0,0,911 Call Center, , , ,1,SW,1,SW,MACON COMMUNITY PARK,06/21/2023,811,30.4837,-84.2773,30.4837,-84.2773,"A large tree was blown down and blocking Meridian Road at Sinclair Road.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",301
1112011,LEON CO.,BAUM,06/21/2023,914,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181175,C,73,TAE,0,0,911 Call Center, , , ,3,WSW,3,WSW,BAUM,06/21/2023,914,30.4709,-84.1256,30.4709,-84.1256,"A tree was blown down near Chaires Cross Road and Hill N Barnes Lane.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",302
1104293,GILCHRIST CO.,WILLIFORD,06/21/2023,1105,Thunderstorm Wind,40.00, ,0,0,2000,0,FL,EST-5,EG,181304,C,41,JAX,0,0,Emergency Manager, , , ,7,NW,7,NW,WILLIFORD,06/21/2023,1105,29.86,-82.87,29.86,-82.87,"Large trees were blown down and there was some roof damage. The time of the damage was based on radar. The cost of damage was unknown, but it was estimated for the event to be included in Storm Data.","A cut-off upper level low and upper level trough lingered over the SE states. Moist, SW steering flow around the eastern side of this upper level feature focused embedded short wave troughs rotating through the base of the upper level trough across the local forecast area, which enhanced waves of storminess that moved inland from the Gulf of Mexico and traversed the local area through the afternoon and evening. A flood watch was in effect for portions of north-central Florida given recent heavy rainfall.",303
1104294,SUWANNEE CO.,HILDRETH,06/21/2023,1105,Thunderstorm Wind,40.00, ,0,0,200,0,FL,EST-5,EG,181304,C,121,JAX,0,0,911 Call Center, , , ,2,SSE,2,SSE,HILDRETH,06/21/2023,1105,30.28,-82.96,30.28,-82.96,"A report was blown down on 94th Street. The time of damage was based on radar. The cost of damage was estimated for inclusion of the event in Storm Data.","A cut-off upper level low and upper level trough lingered over the SE states. Moist, SW steering flow around the eastern side of this upper level feature focused embedded short wave troughs rotating through the base of the upper level trough across the local forecast area, which enhanced waves of storminess that moved inland from the Gulf of Mexico and traversed the local area through the afternoon and evening. A flood watch was in effect for portions of north-central Florida given recent heavy rainfall.",304
1104296,COLUMBIA CO.,FT WHITE,06/21/2023,1115,Thunderstorm Wind,40.00, ,0,0,500,0,FL,EST-5,EG,181304,C,23,JAX,0,0,911 Call Center, , , ,4,NW,4,NW,FT WHITE,06/21/2023,1115,29.95,-82.77,29.95,-82.77,"Several trees were blown down in the Three Rivers area west of Fort White. The time of damage was based on radar. The cost of damage was unknown but it was estimated for inclusion of the event in Storm Data.","A cut-off upper level low and upper level trough lingered over the SE states. Moist, SW steering flow around the eastern side of this upper level feature focused embedded short wave troughs rotating through the base of the upper level trough across the local forecast area, which enhanced waves of storminess that moved inland from the Gulf of Mexico and traversed the local area through the afternoon and evening. A flood watch was in effect for portions of north-central Florida given recent heavy rainfall.",305
1104295,COLUMBIA CO.,BASS,06/21/2023,1120,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181304,C,23,JAX,0,0,911 Call Center, , , ,6,WNW,6,WNW,BASS,06/21/2023,1120,30.12,-82.79,30.12,-82.79,"A tree was blown down on a phone line on Sabre Avenue near County Road 242. The time of damage was based on radar.","A cut-off upper level low and upper level trough lingered over the SE states. Moist, SW steering flow around the eastern side of this upper level feature focused embedded short wave troughs rotating through the base of the upper level trough across the local forecast area, which enhanced waves of storminess that moved inland from the Gulf of Mexico and traversed the local area through the afternoon and evening. A flood watch was in effect for portions of north-central Florida given recent heavy rainfall.",306
1100046,COASTAL BAY (ZONE), ,06/21/2023,1800,Rip Current, , ,1,0,0,0,FL,EST-5, ,180617,Z,112,TAE,0,0,Newspaper, , , , , , , , ,06/21/2023,1800, , , , ,"A 53 year old male from South Carolina drowned in a rip current behind Pelican Walk Rentals, 6905 Thomas Drive.  Double red flags were flying.","Persistent moderate onshore flow led to numerous rip currents for a multi-day period. The strongest rip current occurred between June 15-24 where unfortunately several fatalities occurred.||On June 21st, a 53 year old male from South Carolina drowned in a rip current behind Pelican Walk Rentals, 6905 Thomas Drive. Double red flags were flying.||On June 22nd, a 65 year old male from Coppell, TX drowned from a rip current. Beach patrons notified South Walton Fire District's Tower 31 lifeguard that bystanders had pulled the male, who was unresponsive, from the water nearly half a mile to the west of the tower. Single red flags were flying.  In addition, a 47 year old male from Decatur, TN died trying to save his girlfriend from a rip current.  The incident occurred about 2:20 p.m. CT near the Flamingo Hotel and Tower at 15525 Front Beach Road. Double red flags were posted at that time.||On June 24th, a 58 year old male from Nashville, TN drowned in a rip current just offshore of Scenic Gulf Drive in Walton county. Single red flags were flying.  In addition, the Panama City Beach Police Department reported three separate fatal water incidents behind three different resorts on Front Beach Road. Officers arrived on scene at the first incident at 12:04 p.m. to find PCB Beach Safety lifeguards actively rescuing a female from the Gulf of Mexico behind Days Inn located at 12818 Front Beach Road. She was successfully brought to shore but was unresponsive and life-saving measures were started. She was transported to a local hospital where she was pronounced deceased. The victim was a 39 year old female from Lithonia, Georgia. Officers arrived on scene at a second incident to find PCB Beach Safety lifeguards actively rescuing a male from the Gulf of Mexico behind Boardwalk Beach Resort located at 9450 South Thomas Drive at 1:13 p.m. He was successfully brought to shore but was unresponsive and life-saving measures were started. He was transported to a local hospital where he was pronounced deceased. The victim was identified as a 63 year old male from Lithia Springs, Georgia. Officers arrived on scene at a third incident to find PCB Beach Safety lifeguards rescuing a male from the Gulf of Mexico behind Emerald Isle Condos located at 17545 Front Beach Road at 4:23 p.m. He was successfully brought to shore unresponsive. Life-saving measures were started. He was transported to a local hospital where he was pronounced deceased. The victim was identified as a 68 year old male, from Canton, Michigan. Single red flags were flying at the times of the first two incidents in Bay county with double red flags at the time of the third incident in Bay county.",307
1112012,FRANKLIN CO.,(AAF)APALACHICOLA ARPT,06/21/2023,2230,Thunderstorm Wind,58.00, ,0,0,0,0,FL,EST-5,MG,181175,C,37,TAE,0,0,Mesonet, , , ,0,WNW,0,WNW,(AAF)APALACHICOLA ARPT,06/21/2023,2230,29.7221,-85.0264,29.7221,-85.0264,"The Franklin County EOC Weatherstem gusted to 67 mph.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",308
1111838,DIXIE CO.,JENA,06/22/2023,58,Flash Flood, , ,0,0,0,0,FL,EST-5, ,181175,C,29,TAE,0,0,Public,Heavy Rain, , ,1,SE,1,E,JENA,06/22/2023,300,29.6498,-83.3582,29.6588,-83.3465,"Significant road flooding was reported via mPing.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",309
1111642,FRANKLIN CO.,EASTPOINT,06/22/2023,434,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,MG,181175,C,37,TAE,0,0,Mesonet, , , ,4,SSW,4,SSW,EASTPOINT,06/22/2023,434,29.7,-84.89,29.7,-84.89,"The St George Island Bridge WeatherSTEM gusted to 50 knots.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",310
1111643,TAYLOR CO.,ADAMS BEACH,06/22/2023,630,Thunderstorm Wind,50.00, ,0,0,0,0,FL,EST-5,EG,181175,C,123,TAE,0,0,Emergency Manager, , , ,1,NE,1,NE,ADAMS BEACH,06/22/2023,630,29.89,-83.62,29.89,-83.62,"Trees were blown down.","The middle part of June was unusually stormy across the area. Numerous rounds of strong to severe storms impacted the region with multiple squall lines that produced severe winds as well as supercells that produced large hail and tornadoes.  Heavy rain also occurred over a multi-day period, which saturated the ground and led to some instances of flash flooding.  ||The synoptic pattern featured well above average 250 mb zonal wind anomalies, which were traceable back to an active subtropical jet stream.  Greater than average instability was also present, in part due to anomalously warm Gulf of Mexico SSTs.  This combination of above average shear from the active subtropical jet and above average instability from the warmer than average SSTs provided a synoptic environment favorable for severe weather as upper level shortwaves moving through the area.  This pattern persisted for many days, leading to an unusually large amount of severe weather.",311
1116310,MONROE CO.,ROCK HARBOR,06/22/2023,1048,Thunderstorm Wind,48.00, ,0,0,2000,0,FL,EST-5,EG,182869,C,87,KEY,0,0,Fire Department/Rescue, , , ,1,SSW,1,SSW,ROCK HARBOR,06/22/2023,1048,25.0594,-80.4757,25.0594,-80.4757,"A few trees and utility lines were downed on the oceanside of  the Overseas Highway near Mile Marker 96.3.","A deep-layered low pressure system over the southeastern United Straits with active convection across the Gulf of Mexico and south Florida driving outflow boundaries southwest across the Upper Florida Keys.  Isolated damage to trees and utility lines was noted near Rock Harbor as thunderstorms progressed southwestward along an outflow boundary.",312
1100048,SOUTH WALTON (ZONE), ,06/22/2023,1202,Rip Current, , ,1,0,0,0,FL,EST-5, ,180617,Z,108,TAE,0,0,Law Enforcement, , , , , , , , ,06/22/2023,1202, , , , ,"A 65 year old male from Coppell, TX drowned from a rip current.  Beach patrons notified South Walton Fire District's Tower 31 lifeguard that bystanders had pulled the male, who was unresponsive, from the water nearly half a mile to the west of the tower.  Single red flags were flying.","Persistent moderate onshore flow led to numerous rip currents for a multi-day period. The strongest rip current occurred between June 15-24 where unfortunately several fatalities occurred.||On June 21st, a 53 year old male from South Carolina drowned in a rip current behind Pelican Walk Rentals, 6905 Thomas Drive. Double red flags were flying.||On June 22nd, a 65 year old male from Coppell, TX drowned from a rip current. Beach patrons notified South Walton Fire District's Tower 31 lifeguard that bystanders had pulled the male, who was unresponsive, from the water nearly half a mile to the west of the tower. Single red flags were flying.  In addition, a 47 year old male from Decatur, TN died trying to save his girlfriend from a rip current.  The incident occurred about 2:20 p.m. CT near the Flamingo Hotel and Tower at 15525 Front Beach Road. Double red flags were posted at that time.||On June 24th, a 58 year old male from Nashville, TN drowned in a rip current just offshore of Scenic Gulf Drive in Walton county. Single red flags were flying.  In addition, the Panama City Beach Police Department reported three separate fatal water incidents behind three different resorts on Front Beach Road. Officers arrived on scene at the first incident at 12:04 p.m. to find PCB Beach Safety lifeguards actively rescuing a female from the Gulf of Mexico behind Days Inn located at 12818 Front Beach Road. She was successfully brought to shore but was unresponsive and life-saving measures were started. She was transported to a local hospital where she was pronounced deceased. The victim was a 39 year old female from Lithonia, Georgia. Officers arrived on scene at a second incident to find PCB Beach Safety lifeguards actively rescuing a male from the Gulf of Mexico behind Boardwalk Beach Resort located at 9450 South Thomas Drive at 1:13 p.m. He was successfully brought to shore but was unresponsive and life-saving measures were started. He was transported to a local hospital where he was pronounced deceased. The victim was identified as a 63 year old male from Lithia Springs, Georgia. Officers arrived on scene at a third incident to find PCB Beach Safety lifeguards rescuing a male from the Gulf of Mexico behind Emerald Isle Condos located at 17545 Front Beach Road at 4:23 p.m. He was successfully brought to shore unresponsive. Life-saving measures were started. He was transported to a local hospital where he was pronounced deceased. The victim was identified as a 68 year old male, from Canton, Michigan. Single red flags were flying at the times of the first two incidents in Bay county with double red flags at the time of the third incident in Bay county.",313
